Medicine_ID,Medicine_Name,Generic_Name,Manufacturer,Medicine_Category,Dosage_Form,Strength,Pack_Size,Batch_Number,Manufacturing_Date,Expiry_Date,Days_to_Expiry,Initial_Quantity,Current_Stock,Quantity_Sold,Quantity_Wasted,Unit_Price,Stock_Value,Potential_Loss,Supplier,Storage_Location,Expiry_Status,Stock_Status
MED-0712,Amoxil,Amoxicillin,GlaxoSmithKline,Antibiotic,Capsule,250mg,100s,BN66442,2025-07-16,2026-09-15,29,675,134,541,0,42.63,5712.42,5712.42,Apex Global Health,Shelf B-1,Critical (<30 Days),Optimal
MED-0713,Amoxil,Amoxicillin,GlaxoSmithKline,Antibiotic,Capsule,500mg,20s,BN77552,2025-03-06,2027-03-02,197,151,61,90,0,68.42,4173.62,0,PharmaLink Distribution,Shelf A-1,Safe,Optimal
MED-0714,Diflucan,Fluconazole,Pfizer,Antifungal,Capsule,150mg,1s,BN76493,2025-09-06,2026-11-05,80,991,230,761,0,77.66,17861.8,17861.8,Medix Wholesale,Narcotics Safe,Near Expiry (31-90 Days),Optimal
MED-0715,Zoloft,Sertraline,Viatris,Antidepressant,Tablet,100mg,30s,BN23014,2025-04-14,2026-10-02,46,938,161,777,0,12.65,2036.65,2036.65,Medix Wholesale,Shelf B-2,Near Expiry (31-90 Days),Optimal
MED-0716,Crestor,Rosuvastatin,AstraZeneca,Cardiovascular,Tablet,5mg,30s,BN72084,2027-01-20,2028-04-16,608,187,73,114,0,33.23,2425.79,0,BioCare Logistics,Shelf B-1,Safe,Optimal
MED-0717,Januvia,Sitagliptin,MSD,Antihistamine,Tablet,50mg,28s,BN79422,2026-04-28,2027-07-07,324,921,444,477,0,36.61,16254.84,0,BioCare Logistics,Shelf B-2,Safe,Optimal
MED-0718,Norvasc,Amlodipine,Viatris,Cardiovascular,Tablet,10mg,30s,BN68009,2024-11-27,2026-08-18,1,171,30,141,0,30.41,912.3,912.3,BioCare Logistics,Shelf A-2,Critical (<30 Days),Optimal
MED-0719,Crestor,Rosuvastatin,AstraZeneca,Cardiovascular,Tablet,5mg,30s,BN14861,2025-06-29,2027-04-19,245,159,85,74,0,83.35,7084.75,0,OmniPharma Ltd.,Shelf B-1,Safe,Optimal
MED-0720,Crestor,Rosuvastatin,AstraZeneca,Cardiovascular,Tablet,10mg,30s,BN51116,2025-07-04,2026-11-24,99,640,317,323,0,78.44,24865.48,0,BioCare Logistics,Shelf B-2,Safe,Optimal
MED-0721,Januvia,Sitagliptin,MSD,Antihistamine,Tablet,50mg,28s,BN55252,2026-09-25,2028-01-04,505,408,48,360,0,5.55,266.4,0,Apex Global Health,Shelf B-2,Safe,Low Stock
MED-0722,Panadol,Paracetamol,Haleon,Analgesic,Tablet,500mg,24s,BN22166,2026-01-08,2027-10-01,410,448,330,118,0,15.7,5181,0,PharmaLink Distribution,Shelf C-1,Safe,Overstocked
MED-0723,Klacid,Clarithromycin,Abbott,Antibiotic,Tablet,500mg,14s,BN49838,2027-02-20,2028-04-16,608,849,66,783,0,71.93,4747.38,0,Apex Global Health,Narcotics Safe,Safe,Low Stock
MED-0724,Norvasc,Amlodipine,Viatris,Cardiovascular,Tablet,10mg,30s,BN16256,2025-08-06,2027-03-23,218,405,298,107,0,63.29,18860.42,0,BioCare Logistics,Shelf B-1,Safe,Overstocked
MED-0725,Ventolin,Albuterol,GlaxoSmithKline,Respiratory,Inhaler,100mcg,200 doses,BN49216,2026-07-16,2028-06-24,677,243,187,56,0,33.66,6294.42,0,Medix Wholesale,Shelf C-1,Safe,Overstocked
MED-0726,Klacid,Clarithromycin,Abbott,Antibiotic,Tablet,250mg,14s,BN69547,2024-11-08,2026-06-06,-72,183,21,162,21,7.63,160.23,160.23,Medix Wholesale,Shelf B-2,Expired,Low Stock
MED-0727,Nexium,Esomeprazole,AstraZeneca,Gastrointestinal,Capsule,40mg,14s,BN58404,2026-03-07,2028-01-02,503,672,536,136,0,66.75,35778,0,Apex Global Health,Shelf C-1,Safe,Overstocked
MED-0728,Lasix,Furosemide,Sanofi,Cardiovascular / Diuretic,Tablet,40mg,50s,BN74165,2026-10-25,2028-01-16,517,247,134,113,0,12.99,1740.66,0,BioCare Logistics,Shelf A-2,Safe,Optimal
MED-0729,Gaviscon,Sodium Alginate,Reckitt Benckiser,Gastrointestinal,Liquid,Standard,150ml,BN69694,2025-07-13,2027-04-25,251,478,65,413,0,52.13,3388.45,0,BioCare Logistics,Cold Storage 1,Safe,Low Stock
MED-0730,Zyrtec,Cetirizine,Johnson & Johnson,Antihistamine,Tablet,10mg,30s,BN15279,2025-09-07,2027-03-16,211,412,196,216,0,27.52,5393.92,0,BioCare Logistics,Shelf A-1,Safe,Optimal
MED-0731,Panadol,Paracetamol,Haleon,Analgesic,Tablet,500mg,100s,BN16376,2026-05-02,2027-09-24,403,320,51,269,0,70.08,3574.08,0,BioCare Logistics,Shelf A-1,Safe,Optimal
MED-0732,Zyrtec,Cetirizine,Johnson & Johnson,Antihistamine,Tablet,10mg,10s,BN15856,2027-01-18,2028-06-24,677,679,468,211,0,76.77,35928.36,0,BioCare Logistics,Shelf B-2,Safe,Overstocked
MED-0733,Diflucan,Fluconazole,Pfizer,Antifungal,Capsule,150mg,1s,BN76160,2026-03-15,2028-02-19,551,559,81,478,0,73.97,5991.57,0,Apex Global Health,Shelf A-1,Safe,Low Stock
MED-0734,Diflucan,Fluconazole,Pfizer,Antifungal,Capsule,150mg,4s,BN40516,2026-01-26,2027-10-29,438,146,90,56,0,75.93,6833.7,0,Apex Global Health,Narcotics Safe,Safe,Overstocked
MED-0735,Glucophage,Metformin,Merck,Antidiabetic,Tablet,500mg,60s,BN84972,2025-12-15,2027-09-28,407,760,131,629,0,55.62,7286.22,0,PharmaLink Distribution,Shelf A-2,Safe,Optimal
MED-0736,Diflucan,Fluconazole,Pfizer,Antifungal,Capsule,150mg,1s,BN72368,2025-10-05,2026-12-05,110,774,549,225,0,17.33,9514.17,0,PharmaLink Distribution,Shelf B-1,Safe,Overstocked
MED-0737,Nexium,Esomeprazole,AstraZeneca,Gastrointestinal,Capsule,20mg,28s,BN21094,2027-02-16,2028-07-29,712,511,306,205,0,6.21,1900.26,0,PharmaLink Distribution,Shelf B-1,Safe,Optimal
MED-0738,Crestor,Rosuvastatin,AstraZeneca,Cardiovascular,Tablet,5mg,30s,BN13153,2026-03-25,2027-10-06,415,363,51,312,0,11.96,609.96,0,PharmaLink Distribution,Shelf C-1,Safe,Low Stock
MED-0739,Nurofen,Ibuprofen,Reckitt Benckiser,Analgesic / NSAID,Tablet,400mg,24s,BN33942,2025-11-29,2027-02-15,182,414,213,201,0,58.49,12458.37,0,PharmaLink Distribution,Shelf C-1,Safe,Optimal
MED-0740,Plavix,Clopidogrel,Sanofi,Cardiovascular,Tablet,75mg,28s,BN17667,2025-09-15,2027-02-25,192,245,110,135,0,76.17,8378.7,0,Apex Global Health,Shelf B-2,Safe,Optimal
MED-0741,Zyrtec,Cetirizine,Johnson & Johnson,Antihistamine,Tablet,10mg,10s,BN41407,2027-03-10,2028-07-08,691,604,265,339,0,64.57,17111.05,0,BioCare Logistics,Shelf A-1,Safe,Optimal
MED-0742,Augmentin,Amoxicillin + Clavulanate,GlaxoSmithKline,Antibiotic,Tablet,625mg,20s,BN70925,2025-05-20,2027-01-22,158,129,57,72,0,54.77,3121.89,0,PharmaLink Distribution,Shelf B-1,Safe,Optimal
MED-0743,Cipro,Ciprofloxacin,Bayer,Antibiotic,Tablet,250mg,10s,BN82706,2025-10-20,2027-03-24,219,681,421,260,0,39.29,16541.09,0,OmniPharma Ltd.,Shelf A-2,Safe,Overstocked
MED-0744,Panadol,Paracetamol,Haleon,Analgesic,Tablet,500mg,24s,BN42133,2026-04-14,2028-01-23,524,562,26,536,0,2.58,67.08,0,BioCare Logistics,Shelf C-1,Safe,Low Stock
MED-0745,Zoloft,Sertraline,Viatris,Antidepressant,Tablet,50mg,30s,BN17887,2026-11-05,2028-03-23,584,712,261,451,0,71.76,18729.36,0,BioCare Logistics,Shelf B-1,Safe,Optimal
MED-0746,Januvia,Sitagliptin,MSD,Antihistamine,Tablet,50mg,28s,BN15961,2025-01-09,2026-10-24,68,171,58,113,0,9.9,574.2,574.2,PharmaLink Distribution,Shelf A-2,Near Expiry (31-90 Days),Optimal
MED-0747,Cipro,Ciprofloxacin,Bayer,Antibiotic,Tablet,500mg,14s,BN37636,2025-10-23,2027-10-07,416,450,330,120,0,24.06,7939.8,0,BioCare Logistics,Shelf B-1,Safe,Overstocked
MED-0748,Ventolin,Albuterol,GlaxoSmithKline,Respiratory,Inhaler,100mcg,200 doses,BN37606,2027-02-04,2028-07-21,704,116,22,94,0,55.83,1228.26,0,PharmaLink Distribution,Cold Storage 1,Safe,Optimal
MED-0749,Lipitor,Atorvastatin,Pfizer,Cardiovascular,Tablet,40mg,30s,BN64154,2026-09-11,2028-03-30,591,651,88,563,0,67.45,5935.6,0,PharmaLink Distribution,Shelf C-1,Safe,Low Stock
MED-0750,Lipitor,Atorvastatin,Pfizer,Cardiovascular,Tablet,40mg,90s,BN98112,2024-12-01,2026-10-04,48,466,218,248,0,17.12,3732.16,3732.16,PharmaLink Distribution,Shelf A-1,Near Expiry (31-90 Days),Optimal
